  QueueTimes | ServiceTimes | SojournTimes
       0.112 |        0.252 |        0.363
       0.111 |        0.534 |        0.645
       0.079 |        0.378 |        0.457
       0.111 |        0.508 |        0.619
       0.110 |        1.561 |        1.671
       0.079 |        0.419 |        0.498
       0.112 |        0.494 |        0.606
       0.111 |        0.684 |        0.795
       0.080 |        2.164 |        2.245
       0.111 |        1.969 |        2.079
       0.079 |        0.448 |        0.527
       0.081 |        0.431 |        0.511
       0.111 |        0.685 |        0.797
       0.076 |        0.342 |        0.418
       0.109 |        0.531 |        0.640
       0.111 |        0.942 |        1.053
       0.081 |        0.341 |        0.422
       0.080 |        1.505 |        1.585
       0.079 |        1.055 |        1.134
       0.113 |        0.587 |        0.699
       0.093 |        0.346 |        0.440
       0.078 |        1.425 |        1.502
       0.093 |        0.486 |        0.579
       0.112 |        1.177 |        1.289
       0.081 |        0.531 |        0.612
       0.077 |        0.466 |        0.543
       0.081 |        1.530 |        1.611
       0.115 |        0.389 |        0.504
       0.081 |        0.776 |        0.858
       0.084 |        0.339 |        0.423
       0.112 |        0.414 |        0.526
       0.111 |        0.475 |        0.586
       0.082 |        0.752 |        0.833
       0.081 |        0.407 |        0.488
       0.078 |        0.315 |        0.393
       0.077 |        0.549 |        0.626
       0.076 |        0.461 |        0.537
       0.099 |        1.517 |        1.617
       0.276 |        0.404 |        0.680
       0.079 |        0.450 |        0.529
       0.109 |        1.858 |        1.966
       0.078 |        0.361 |        0.439
       0.079 |        1.394 |        1.473
       0.079 |        0.459 |        0.538
       0.110 |        0.547 |        0.656
       0.080 |        1.861 |        1.941
       0.110 |        2.126 |        2.237
       0.076 |        0.830 |        0.906
       0.111 |        0.653 |        0.764
       0.079 |        1.307 |        1.385
       0.079 |        0.344 |        0.423
       0.078 |        0.366 |        0.444
       0.115 |        0.978 |        1.093
       0.080 |        0.629 |        0.709
       0.110 |        0.341 |        0.452
       0.078 |        1.105 |        1.183
       0.110 |        0.440 |        0.549
       0.080 |        1.278 |        1.357
       0.082 |        0.729 |        0.812
       0.474 |        0.766 |        1.240
       0.081 |        0.327 |        0.407
       0.109 |        1.188 |        1.297
       0.272 |        0.816 |        1.088
       0.096 |        0.651 |        0.747
       0.078 |        0.417 |        0.495
       0.110 |        1.296 |        1.406
       0.080 |        0.922 |        1.002
       0.110 |        1.282 |        1.392
       0.080 |        0.375 |        0.455
       0.108 |        0.605 |        0.714
       0.113 |        0.303 |        0.416
       0.080 |        0.357 |        0.437
       0.112 |        1.847 |        1.959
       0.110 |        0.658 |        0.768
       0.080 |        0.685 |        0.765
       0.109 |        0.365 |        0.475
       0.110 |        1.570 |        1.680
       0.110 |        0.390 |        0.499
       0.111 |        0.297 |        0.408
       0.081 |        1.062 |        1.142
       0.113 |        1.093 |        1.206
       0.114 |        0.291 |        0.406
       0.081 |        1.086 |        1.167
       0.109 |        0.506 |        0.615
       0.080 |        0.586 |        0.666
       0.111 |        0.412 |        0.522
       0.126 |        1.445 |        1.571
       0.080 |        0.963 |        1.043
       0.108 |        0.504 |        0.612
       0.274 |        1.251 |        1.526
       0.090 |        0.706 |        0.796
       0.109 |        0.397 |        0.506
       0.078 |        0.885 |        0.963
       0.113 |        1.204 |        1.317
       0.110 |        2.116 |        2.226
       0.079 |        0.300 |        0.380
       0.109 |        0.222 |        0.331
       0.111 |        0.823 |        0.934
       0.080 |        0.474 |        0.554
       0.080 |        0.608 |        0.688
       0.110 |        1.509 |        1.619
       0.111 |        1.075 |        1.186
       0.084 |        0.487 |        0.571
       0.079 |        2.407 |        2.487
       0.109 |        0.607 |        0.716
       0.112 |        0.313 |        0.425
       0.081 |        0.330 |        0.411
       0.080 |        0.809 |        0.888
       0.080 |        0.313 |        0.393
       0.111 |        0.682 |        0.793
       0.078 |        0.462 |        0.540
       0.080 |        0.377 |        0.457
       0.111 |        0.364 |        0.475
       0.112 |        0.466 |        0.578
       0.080 |        0.340 |        0.421
       0.086 |        1.322 |        1.408
       0.110 |        0.436 |        0.547
       0.112 |        1.924 |        2.037
       0.110 |        0.910 |        1.020
       0.073 |        0.267 |        0.340
       0.096 |        0.795 |        0.891
       0.090 |        0.217 |        0.307
       0.070 |        0.269 |        0.339
       0.068 |        1.462 |        1.530
       0.097 |        0.385 |        0.482
       0.098 |        1.129 |        1.227
       0.096 |        0.528 |        0.624
       0.072 |        0.533 |        0.606
       0.095 |        0.863 |        0.958
       0.089 |        0.579 |        0.668
       0.075 |        0.783 |        0.858
       0.095 |        0.907 |        1.002
       0.070 |        1.322 |        1.392
       0.094 |        0.267 |        0.361
       0.098 |        0.317 |        0.415
       0.071 |        0.268 |        0.339
       0.095 |        0.328 |        0.424
       0.072 |        0.579 |        0.651
       0.089 |        0.982 |        1.071
       0.096 |        0.470 |        0.566
       0.066 |        0.423 |        0.488
       0.082 |        0.327 |        0.409
       0.095 |        0.443 |        0.537
       0.107 |        0.295 |        0.402
       0.094 |        1.038 |        1.132
       0.072 |        0.807 |        0.879
       0.091 |        0.561 |        0.652
       0.093 |        0.349 |        0.443
       0.071 |        0.281 |        0.352
       0.094 |        0.270 |        0.364
       0.106 |        0.500 |        0.606
       0.073 |        0.222 |        0.295
       0.114 |        0.497 |        0.611
       0.071 |        0.871 |        0.942
       0.089 |        0.381 |        0.470
       0.085 |        0.237 |        0.322
       0.075 |        0.389 |        0.464
       0.095 |        0.289 |        0.384
       0.080 |        0.788 |        0.868
       0.077 |        0.261 |        0.339
       0.095 |        0.878 |        0.972
       0.074 |        0.554 |        0.628
       0.089 |        0.440 |        0.529
       0.095 |        0.410 |        0.505
       0.095 |        0.336 |        0.431
       0.071 |        1.558 |        1.630
       0.094 |        0.323 |        0.418
       0.072 |        1.368 |        1.440
       0.187 |        0.274 |        0.461
       0.093 |        1.033 |        1.126
       0.089 |        0.305 |        0.395
       0.095 |        0.322 |        0.418
       0.096 |        0.372 |        0.467
       0.072 |        0.280 |        0.352
       0.082 |        0.326 |        0.408
       0.095 |        0.334 |        0.429
       0.072 |        0.332 |        0.403
       0.123 |        0.824 |        0.947
       0.090 |        0.347 |        0.437
       0.097 |        0.377 |        0.474
       0.095 |        0.682 |        0.778
       0.073 |        0.680 |        0.752
       0.095 |        0.254 |        0.349
       0.095 |        1.244 |        1.339
       0.071 |        0.327 |        0.398
       0.089 |        0.244 |        0.333
       0.073 |        0.442 |        0.515
       0.094 |        0.877 |        0.971
       0.069 |        0.266 |        0.335
       0.096 |        1.393 |        1.489
       0.096 |        0.370 |        0.467
       0.095 |        0.292 |        0.387
       0.098 |        0.290 |        0.389
       0.089 |        0.743 |        0.832
       0.094 |        0.285 |        0.379
       0.094 |        0.311 |        0.405
       0.101 |        0.530 |        0.631
       0.102 |        1.904 |        2.006
       0.097 |        0.254 |        0.351
       0.096 |        1.663 |        1.758
       0.093 |        1.047 |        1.141
       0.090 |        0.586 |        0.676
       0.085 |        0.596 |        0.681
       0.094 |        1.218 |        1.313
       0.097 |        1.659 |        1.755
       0.094 |        0.280 |        0.375
       0.096 |        0.712 |        0.808
       0.072 |        1.806 |        1.877
       0.071 |        0.426 |        0.497
       0.089 |        0.272 |        0.361
       0.081 |        0.373 |        0.455
       0.099 |        0.405 |        0.504
       0.114 |        0.987 |        1.101
       0.095 |        0.457 |        0.552
       0.097 |        0.325 |        0.421
       0.073 |        0.410 |        0.482
       0.072 |        0.512 |        0.584
       0.089 |        0.224 |        0.313
       0.094 |        0.329 |        0.423
       0.096 |        0.253 |        0.349
       0.095 |        0.353 |        0.448
       0.093 |        0.430 |        0.523
       0.096 |        0.323 |        0.419
       0.074 |        0.617 |        0.690
       0.071 |        1.030 |        1.102
       0.088 |        0.271 |        0.359
       0.096 |        0.263 |        0.359
       0.094 |        0.266 |        0.360
       0.095 |        0.802 |        0.897
       0.095 |        0.293 |        0.388
       0.071 |        0.219 |        0.290
       0.096 |        1.325 |        1.421
       0.098 |        0.808 |        0.906
       0.089 |        1.179 |        1.268
       0.086 |        0.273 |        0.360
       0.096 |        0.287 |        0.384
       0.094 |        0.448 |        0.542
       0.094 |        0.267 |        0.360
       0.072 |        0.223 |        0.295
       0.097 |        1.150 |        1.247
       0.072 |        0.339 |        0.411
       0.088 |        0.962 |        1.050
       0.095 |        0.375 |        0.470
       0.094 |        0.817 |        0.911
       0.111 |        0.636 |        0.748
       0.071 |        1.202 |        1.273
       0.072 |        1.157 |        1.229
       0.096 |        0.971 |        1.066
       0.338 |        0.747 |        1.085
       0.099 |        0.514 |        0.614
       0.095 |        0.235 |        0.330
       0.096 |        0.302 |        0.398
       0.095 |        0.550 |        0.645
       0.072 |        0.255 |        0.327
       0.093 |        0.822 |        0.915
       0.077 |        0.835 |        0.912
       0.088 |        0.374 |        0.463
       0.239 |        0.294 |        0.533
       0.098 |        0.510 |        0.608
       0.133 |        0.348 |        0.480
       0.096 |        0.727 |        0.822
       0.073 |        0.720 |        0.793
       0.095 |        0.287 |        0.382
       0.096 |        0.251 |        0.348
       0.244 |        0.276 |        0.521
       0.080 |        0.172 |        0.252
       0.094 |        1.031 |        1.125
       0.083 |        0.492 |        0.575
       0.071 |        0.298 |        0.369
       0.093 |        1.008 |        1.101
       0.096 |        0.242 |        0.338
       0.087 |        0.357 |        0.444
       0.086 |        0.899 |        0.984
       0.094 |        0.542 |        0.637
       0.096 |        1.729 |        1.825
       0.067 |        0.396 |        0.464
       0.193 |        1.499 |        1.692
       0.083 |        0.301 |        0.383
       0.100 |        0.160 |        0.259
       0.088 |        0.436 |        0.524
       0.087 |        0.228 |        0.316
       0.097 |        0.297 |        0.395
       0.098 |        0.997 |        1.095
       0.142 |        0.628 |        0.770
       0.127 |        0.863 |        0.990
       0.116 |        1.364 |        1.480
       0.094 |        1.638 |        1.732
       0.089 |        0.733 |        0.822
       0.087 |        1.288 |        1.375
       0.096 |        0.287 |        0.383
       0.097 |        0.375 |        0.472
       0.075 |        0.229 |        0.304
       0.096 |        1.643 |        1.739
       0.083 |        0.465 |        0.548
       0.095 |        0.829 |        0.923
       0.088 |        0.268 |        0.356
       0.069 |        0.272 |        0.342
       0.086 |        1.007 |        1.093
       0.074 |        0.356 |        0.429
       0.096 |        0.818 |        0.913
       0.096 |        0.348 |        0.443
       0.095 |        0.250 |        0.345
       0.073 |        0.452 |        0.525
       0.088 |        0.285 |        0.373
       0.065 |        0.365 |        0.430
       0.094 |        1.020 |        1.114
       0.072 |        0.550 |        0.622
       0.097 |        0.320 |        0.416
       0.095 |        0.481 |        0.576
       0.095 |        0.282 |        0.377
       0.074 |        0.266 |        0.340
       0.087 |        0.416 |        0.503
       0.065 |        0.331 |        0.396
       0.068 |        0.259 |        0.327
       0.072 |        0.235 |        0.308
       0.097 |        0.896 |        0.993
       0.095 |        0.278 |        0.374
       0.101 |        0.345 |        0.446
       0.117 |        0.335 |        0.451
       0.087 |        0.532 |        0.619
       0.065 |        0.347 |        0.412
       0.088 |        0.647 |        0.734
       0.072 |        0.677 |        0.749
       0.097 |        0.399 |        0.496
       0.095 |        0.236 |        0.332
       0.096 |        0.593 |        0.689
       0.127 |        0.364 |        0.491
       0.088 |        1.170 |        1.258
       0.064 |        0.188 |        0.253
       0.086 |        0.267 |        0.353
       0.096 |        0.237 |        0.333
       0.072 |        1.397 |        1.469
       0.095 |        0.819 |        0.914
       0.096 |        0.277 |        0.373
       0.095 |        1.429 |        1.523
       0.108 |        0.395 |        0.503
       0.071 |        0.256 |        0.326
       0.094 |        0.322 |        0.416
       0.097 |        0.300 |        0.397
       0.095 |        0.281 |        0.376
       0.095 |        1.311 |        1.406
       0.073 |        1.732 |        1.806
       0.094 |        0.720 |        0.814
       0.073 |        0.236 |        0.309
       0.091 |        1.220 |        1.311
       0.112 |        0.519 |        0.631
       0.989 |        0.328 |        1.317
       0.096 |        0.280 |        0.376
       0.095 |        0.638 |        0.732
       0.075 |        0.292 |        0.367
       0.217 |        0.266 |        0.482
       0.095 |        0.606 |        0.701
       0.074 |        0.511 |        0.584
       0.094 |        0.499 |        0.593
       0.095 |        0.437 |        0.532
       0.096 |        1.271 |        1.367
       0.096 |        1.147 |        1.243
       0.074 |        0.468 |        0.542
       0.089 |        0.979 |        1.068
       0.097 |        0.344 |        0.440
       0.106 |        0.289 |        0.395
       0.086 |        0.211 |        0.296
       0.094 |        0.288 |        0.382
       0.092 |        0.257 |        0.349
       0.101 |        0.502 |        0.604
       0.097 |        1.773 |        1.870
       0.087 |        0.466 |        0.553
       0.073 |        0.405 |        0.477
       0.088 |        0.302 |        0.390
       0.094 |        0.438 |        0.532
       0.084 |        0.820 |        0.904
       0.082 |        0.270 |        0.352
       0.072 |        0.800 |        0.873
       0.102 |        0.467 |        0.569
       0.089 |        0.310 |        0.399
       0.094 |        0.719 |        0.813
       0.087 |        0.865 |        0.952
       0.095 |        0.297 |        0.391
       0.096 |        0.357 |        0.453
       0.095 |        0.520 |        0.615
       0.072 |        0.547 |        0.619
       0.082 |        0.562 |        0.645
       0.089 |        0.700 |        0.789
       0.095 |        0.618 |        0.713
       0.080 |        0.728 |        0.808
       0.096 |        0.389 |        0.486
       0.094 |        0.469 |        0.563
       0.095 |        0.533 |        0.628
       0.111 |        0.488 |        0.599
       0.072 |        1.534 |        1.606
       0.088 |        0.416 |        0.505
       0.087 |        0.280 |        0.367
       0.068 |        0.401 |        0.469
       0.077 |        0.218 |        0.295
       0.085 |        0.255 |        0.340
       0.117 |        0.293 |        0.410
       0.115 |        0.327 |        0.442
       0.079 |        0.264 |        0.343
       0.087 |        0.227 |        0.314
       0.068 |        0.271 |        0.339
       0.097 |        1.215 |        1.312
       0.096 |        0.300 |        0.396
       0.094 |        0.336 |        0.430
       0.099 |        0.738 |        0.837
       0.096 |        0.471 |        0.567
       0.074 |        0.579 |        0.653
       0.087 |        1.163 |        1.250
       0.853 |        0.222 |        1.075
       0.070 |        0.292 |        0.363
       0.096 |        0.542 |        0.638
       0.081 |        1.177 |        1.258
       0.093 |        1.367 |        1.459
       0.298 |        0.330 |        0.629
       0.073 |        0.418 |        0.491
       0.088 |        0.734 |        0.823
       0.088 |        1.189 |        1.277
       0.094 |        0.421 |        0.515
       0.095 |        0.642 |        0.736
       0.072 |        1.198 |        1.270
       0.092 |        1.880 |        1.972
       0.096 |        0.270 |        0.366
       0.073 |        0.306 |        0.380
       0.088 |        0.273 |        0.361
       0.088 |        0.386 |        0.474
       0.085 |        0.322 |        0.408
       0.091 |        0.275 |        0.366
       0.068 |        1.311 |        1.379
       0.095 |        0.619 |        0.714
       0.096 |        0.404 |        0.500
       0.074 |        0.705 |        0.779
       0.089 |        0.355 |        0.444
       0.065 |        0.321 |        0.385
       0.096 |        0.226 |        0.322
       0.045 |        0.235 |        0.280
       0.082 |        0.938 |        1.021
       0.095 |        0.271 |        0.366
       0.097 |        0.261 |        0.358
       0.073 |        1.034 |        1.107
       0.087 |        0.348 |        0.435
       0.068 |        0.429 |        0.497
       0.076 |        0.374 |        0.450
       0.095 |        0.419 |        0.514
       0.096 |        0.633 |        0.729
       0.074 |        1.276 |        1.350
       0.097 |        0.254 |        0.350
       0.073 |        0.419 |        0.493
       0.103 |        0.441 |        0.544
       0.085 |        0.511 |        0.596
       0.073 |        0.286 |        0.360
       0.094 |        0.535 |        0.629
       0.096 |        0.384 |        0.480
       0.096 |        0.627 |        0.724
       0.074 |        1.899 |        1.973
       0.074 |        0.356 |        0.429
       0.090 |        0.246 |        0.336
       0.066 |        0.772 |        0.838
       0.102 |        1.251 |        1.352
       0.095 |        0.267 |        0.362
       0.129 |        0.436 |        0.566
       0.083 |        0.305 |        0.388
       0.075 |        0.673 |        0.748
       0.071 |        0.316 |        0.387
       0.090 |        0.388 |        0.478
       0.071 |        0.847 |        0.919
       0.095 |        0.255 |        0.349
       0.071 |        0.497 |        0.569
       0.097 |        0.350 |        0.447
       0.097 |        1.210 |        1.307
       0.073 |        0.794 |        0.866
       0.073 |        0.333 |        0.406
       0.089 |        0.305 |        0.394
       0.070 |        0.770 |        0.839
       0.081 |        0.524 |        0.604
       0.071 |        0.702 |        0.772
       0.095 |        0.381 |        0.476
       0.078 |        0.283 |        0.361
       0.070 |        0.642 |        0.712
       0.089 |        0.724 |        0.813
       0.089 |        0.278 |        0.367
       0.069 |        1.103 |        1.172
       0.096 |        0.939 |        1.035
       0.070 |        0.251 |        0.321
       0.095 |        0.807 |        0.902
       0.097 |        1.018 |        1.115
       0.070 |        1.028 |        1.098
       0.070 |        0.646 |        0.716
       0.090 |        0.220 |        0.310
       0.072 |        0.246 |        0.318
       0.086 |        0.259 |        0.346
       0.064 |        0.262 |        0.326
       0.095 |        0.302 |        0.397
       0.096 |        0.273 |        0.369
       0.069 |        0.625 |        0.694
       0.073 |        0.464 |        0.538
       0.072 |        0.363 |        0.435
       0.095 |        0.353 |        0.447
       0.088 |        0.917 |        1.005
       0.397 |        1.444 |        1.840
       0.097 |        0.309 |        0.406
       0.095 |        0.833 |        0.928
       0.072 |        0.269 |        0.341
       0.074 |        0.261 |        0.335
       0.071 |        0.248 |        0.319
       0.090 |        0.872 |        0.962
       0.096 |        1.639 |        1.735
       0.087 |        0.384 |        0.471
       0.097 |        0.970 |        1.067
       0.095 |        0.235 |        0.330
       0.072 |        1.935 |        2.007
       0.073 |        0.350 |        0.422
       0.089 |        0.545 |        0.634
       0.095 |        0.476 |        0.571
       0.072 |        1.633 |        1.705
       0.086 |        1.237 |        1.324
       0.096 |        0.439 |        0.535
       0.096 |        0.270 |        0.365
       0.072 |        0.262 |        0.334
       0.074 |        0.530 |        0.604
       0.094 |        0.369 |        0.463
       0.089 |        1.375 |        1.464
       0.072 |        1.438 |        1.509
       0.087 |        1.205 |        1.292
       0.095 |        1.187 |        1.283
       0.073 |        0.492 |        0.565
       0.099 |        0.659 |        0.759
       0.072 |        0.927 |        0.999
       0.095 |        1.443 |        1.537
       0.090 |        0.999 |        1.089
       0.073 |        0.416 |        0.489
       0.097 |        0.302 |        0.399
       0.097 |        0.279 |        0.375
       0.097 |        0.361 |        0.458
       0.074 |        0.295 |        0.369
       0.073 |        0.823 |        0.896
       0.113 |        0.437 |        0.550
       0.090 |        0.310 |        0.400
       0.084 |        0.284 |        0.369
       0.111 |        0.448 |        0.559
       0.111 |        0.395 |        0.506
       0.112 |        0.345 |        0.457
       0.080 |        0.511 |        0.591
       0.109 |        0.340 |        0.449
       0.109 |        0.396 |        0.505
       0.111 |        0.544 |        0.655
       0.111 |        0.757 |        0.868
       0.111 |        0.829 |        0.940
       0.112 |        0.604 |        0.716
       0.079 |        0.357 |        0.436
       0.111 |        2.395 |        2.506
       0.110 |        0.312 |        0.421
       0.124 |        2.326 |        2.450
       0.112 |        0.291 |        0.403
       0.080 |        0.352 |        0.432
       0.093 |        1.807 |        1.901
       0.111 |        1.243 |        1.354
       0.090 |        0.791 |        0.881
       0.110 |        0.282 |        0.392
       0.093 |        0.750 |        0.843
       0.085 |        0.489 |        0.574
       0.112 |        1.086 |        1.198
       0.079 |        0.398 |        0.476
       0.122 |        0.493 |        0.615
       0.111 |        0.630 |        0.741
       0.080 |        0.707 |        0.787
       0.081 |        0.648 |        0.730
       0.194 |        1.263 |        1.456
       0.123 |        0.398 |        0.521
       0.082 |        0.813 |        0.895
       0.082 |        1.731 |        1.813
       0.111 |        0.555 |        0.665
       0.111 |        1.898 |        2.009
       0.081 |        1.042 |        1.124
       0.084 |        2.570 |        2.654
       0.125 |        0.356 |        0.482
       0.112 |        0.310 |        0.422
       0.081 |        0.815 |        0.897
       0.111 |        0.934 |        1.045
       0.323 |        2.091 |        2.414
       0.083 |        0.431 |        0.514
       0.081 |        0.372 |        0.453
       0.082 |        0.639 |        0.721
       0.288 |        0.384 |        0.672
       0.109 |        1.025 |        1.134
       0.106 |        0.723 |        0.830
       0.110 |        0.312 |        0.423
       0.076 |        0.746 |        0.822
       0.081 |        1.106 |        1.186
       0.078 |        0.417 |        0.495
       0.080 |        0.399 |        0.479
       0.116 |        0.683 |        0.799
       0.092 |        0.571 |        0.663
       0.079 |        0.544 |        0.623
       0.112 |        0.731 |        0.842
       0.075 |        0.760 |        0.836
       0.080 |        0.613 |        0.693
       0.096 |        0.566 |        0.662
       0.127 |        0.452 |        0.578
       0.079 |        1.040 |        1.119
       0.111 |        0.994 |        1.106
       0.110 |        0.833 |        0.943
       0.099 |        0.361 |        0.460
       0.081 |        1.592 |        1.672
       0.698 |        1.688 |        2.386
       0.124 |        2.337 |        2.462
       0.614 |        1.054 |        1.668
       0.078 |        0.541 |        0.619
       0.110 |        1.390 |        1.500
       0.111 |        0.382 |        0.494
       0.080 |        0.479 |        0.559
       0.117 |        0.887 |        1.004
       0.080 |        2.372 |        2.452
       0.080 |        0.624 |        0.704
       0.080 |        0.347 |        0.428
       0.077 |        0.423 |        0.500
       0.393 |        2.359 |        2.752
       0.111 |        1.511 |        1.622
       0.079 |        0.468 |        0.546
       0.110 |        0.396 |        0.506
       0.081 |        0.334 |        0.415
       0.080 |        0.307 |        0.386
       0.110 |        0.489 |        0.599
       0.079 |        0.314 |        0.394
       0.111 |        1.125 |        1.236
       0.079 |        0.308 |        0.387
       0.112 |        0.495 |        0.607
       0.111 |        1.578 |        1.689
       0.111 |        0.294 |        0.405
       0.080 |        0.394 |        0.475
       0.110 |        0.472 |        0.582
       0.081 |        0.349 |        0.430
       0.111 |        0.377 |        0.488
       0.110 |        0.358 |        0.468
       0.128 |        0.492 |        0.620
       0.111 |        1.548 |        1.660
       0.110 |        0.726 |        0.836
       0.081 |        1.385 |        1.466
       0.110 |        1.474 |        1.585
       0.077 |        0.449 |        0.526
       0.097 |        1.118 |        1.215
       0.143 |        0.804 |        0.947
       0.109 |        0.475 |        0.584
       0.134 |        0.470 |        0.604
       0.111 |        0.362 |        0.473
       0.077 |        0.432 |        0.509
       0.109 |        1.950 |        2.060
       0.101 |        0.311 |        0.412
       0.109 |        1.057 |        1.166
       0.119 |        0.833 |        0.951
       0.081 |        0.298 |        0.380
       0.118 |        0.647 |        0.765
       0.113 |        2.007 |        2.120
       0.080 |        0.433 |        0.513
       0.078 |        1.125 |        1.203
       0.075 |        0.344 |        0.419
       0.112 |        0.476 |        0.588
       0.112 |        0.334 |        0.445
       0.109 |        0.329 |        0.438
       0.112 |        2.292 |        2.404
       0.108 |        0.579 |        0.687
       0.112 |        1.126 |        1.238
       0.081 |        1.535 |        1.616
       0.079 |        0.347 |        0.426
       0.110 |        1.328 |        1.438
       0.111 |        0.866 |        0.977
       0.112 |        1.143 |        1.255
       0.084 |        0.382 |        0.466
       0.111 |        0.695 |        0.806
       0.135 |        0.346 |        0.481
       0.332 |        0.362 |        0.694
       0.121 |        1.001 |        1.122
       0.111 |        0.314 |        0.425
       0.111 |        0.574 |        0.685
       0.080 |        0.984 |        1.065
       0.679 |        0.508 |        1.187
       0.110 |        0.283 |        0.393
       0.097 |        0.424 |        0.521
       0.073 |        0.581 |        0.654
       0.074 |        0.293 |        0.367
       0.096 |        0.981 |        1.077
       0.096 |        0.362 |        0.459
       0.072 |        0.312 |        0.384
       0.066 |        0.704 |        0.769
       0.087 |        1.109 |        1.196
       0.095 |        0.538 |        0.633
       0.244 |        0.848 |        1.092
       0.072 |        1.329 |        1.401
       0.096 |        0.375 |        0.470
       0.097 |        0.447 |        0.544
       0.103 |        0.405 |        0.508
       0.067 |        0.518 |        0.585
       0.103 |        0.771 |        0.875
       0.091 |        0.233 |        0.324
       0.072 |        0.726 |        0.798
       0.097 |        0.231 |        0.328
       0.101 |        0.527 |        0.628
       0.098 |        0.238 |        0.336
       0.096 |        0.431 |        0.527
       0.132 |        0.893 |        1.025
       0.305 |        0.481 |        0.785
       0.087 |        0.424 |        0.511
       0.072 |        0.383 |        0.455
       0.069 |        0.731 |        0.799
       0.094 |        0.524 |        0.618
       0.114 |        0.679 |        0.793
       0.099 |        0.705 |        0.804
       0.034 |        0.793 |        0.826
       0.086 |        0.380 |        0.466
       0.096 |        0.876 |        0.972
       0.074 |        0.559 |        0.632
       0.079 |        0.515 |        0.594
       0.109 |        0.429 |        0.538
       0.111 |        0.374 |        0.485
       0.110 |        0.536 |        0.645
       0.111 |        2.082 |        2.193
       0.081 |        0.400 |        0.482
       0.203 |        0.430 |        0.633
       0.123 |        2.070 |        2.193
       0.078 |        0.323 |        0.401
       0.109 |        0.665 |        0.774
       0.202 |        1.283 |        1.485
       0.200 |        2.661 |        2.861
       0.291 |        0.537 |        0.828
       0.031 |        0.197 |        0.228
       0.100 |        0.268 |        0.368
       0.075 |        0.315 |        0.390
       0.068 |        0.274 |        0.341
       0.080 |        0.637 |        0.717
       0.079 |        0.253 |        0.332
       0.074 |        0.365 |        0.439
       0.070 |        0.413 |        0.482
       0.143 |        0.578 |        0.721
       0.413 |        0.916 |        1.329
       0.073 |        0.403 |        0.476
       0.068 |        0.460 |        0.528
       0.070 |        0.429 |        0.499
       0.096 |        0.346 |        0.442
       0.072 |        1.484 |        1.556
       0.072 |        0.440 |        0.512
       0.097 |        0.275 |        0.372
       0.095 |        0.369 |        0.464
       0.073 |        0.300 |        0.373
       0.071 |        0.270 |        0.341
       0.067 |        0.566 |        0.633
       0.097 |        0.257 |        0.353
       0.072 |        0.308 |        0.380
       0.094 |        0.354 |        0.448
       0.097 |        0.594 |        0.692
       0.095 |        0.295 |        0.390
       0.094 |        0.624 |        0.719
       0.094 |        1.211 |        1.305
       0.073 |        0.663 |        0.735
       0.096 |        1.544 |        1.640
       0.095 |        0.265 |        0.360
       0.096 |        0.362 |        0.457
       0.097 |        0.430 |        0.526
       0.095 |        0.671 |        0.766
       0.095 |        0.250 |        0.345
       0.068 |        0.173 |        0.241
       0.096 |        0.395 |        0.491
       0.097 |        0.294 |        0.391
       0.095 |        0.276 |        0.370
       0.081 |        0.546 |        0.627
       0.112 |        0.309 |        0.421
       0.096 |        0.526 |        0.622
       0.096 |        0.509 |        0.604
       0.067 |        0.248 |        0.315
       0.086 |        0.222 |        0.308
       0.086 |        0.668 |        0.754
       0.082 |        0.657 |        0.739
       0.094 |        0.331 |        0.424
       0.102 |        0.291 |        0.392
       0.095 |        1.374 |        1.469
       0.096 |        0.291 |        0.387
       0.069 |        0.804 |        0.872
       0.086 |        0.485 |        0.571
       0.087 |        1.689 |        1.776
       0.081 |        1.553 |        1.634
       0.094 |        1.132 |        1.226
       0.096 |        0.433 |        0.528
       0.095 |        0.553 |        0.648
       0.094 |        0.298 |        0.392
       0.069 |        0.240 |        0.309
       0.095 |        0.814 |        0.909
       0.094 |        0.371 |        0.466
       0.097 |        1.054 |        1.151
       0.094 |        0.837 |        0.932
       0.095 |        0.430 |        0.525
       0.095 |        0.256 |        0.351
       0.096 |        1.060 |        1.155
       0.069 |        0.602 |        0.671
       0.087 |        1.279 |        1.366
       0.096 |        0.362 |        0.458
       0.096 |        0.436 |        0.532
       0.076 |        0.439 |        0.516
       0.077 |        0.321 |        0.398
       0.074 |        0.805 |        0.879
       0.068 |        0.208 |        0.276
       0.072 |        0.376 |        0.449
       0.068 |        0.190 |        0.258
       0.094 |        0.272 |        0.366
       0.085 |        0.134 |        0.219
       0.088 |        0.949 |        1.037
       0.068 |        0.515 |        0.583
       0.075 |        1.296 |        1.370
       0.071 |        0.517 |        0.589
       0.093 |        0.345 |        0.439
       0.094 |        0.833 |        0.927
       0.095 |        0.792 |        0.887
       0.095 |        0.421 |        0.516
       0.095 |        0.840 |        0.935
       0.095 |        0.459 |        0.554
       0.095 |        0.734 |        0.829
       0.070 |        0.841 |        0.911
       0.086 |        0.315 |        0.402
       0.095 |        0.797 |        0.893
       0.095 |        0.362 |        0.457
       0.094 |        0.301 |        0.395
       0.096 |        0.350 |        0.447
       0.096 |        0.217 |        0.313
       0.096 |        0.263 |        0.359
       0.068 |        0.415 |        0.483
       0.095 |        0.238 |        0.333
